0.718543,0.019086
0.057413,0.048561
0.088588,0.007621
0.214189,0.088466
0.165576,0.625252
0.129639,0.077995
0.084078,0.015711
0.055136,0.244071
0.057413,0.048561
0.290129,0.897895
0.999632,0.990452
0.108765,0.410600
0.057413,0.048561
0.054498,0.190996
0.060587,0.023968
0.153160,0.236836
0.000228,0.975878
0.041038,0.072807
0.088588,0.007621
0.054395,0.095906
0.049913,0.042065
0.054395,0.095906
0.049913,0.042065
0.227686,0.144460
0.670071,0.266372
0.362991,0.119289
0.014088,0.024768
0.088588,0.007621
0.397227,0.029086
0.257734,0.030578
0.054601,0.344447
0.041038,0.072807
0.150558,0.272654
0.010295,0.303915
0.108765,0.410600
0.796894,0.109806
1.000000,0.999918
0.093757,0.982764
0.079778,0.032109
0.180356,0.009596
0.065961,0.056000
0.060587,0.023968
0.054395,0.095906
0.079778,0.032109
0.079778,0.032109
0.054395,0.095906
0.137569,0.031924
0.057413,0.048561
0.084078,0.015711
0.009392,0.075109
0.554197,0.700341
0.044761,0.159446
0.049913,0.042065
0.057413,0.048561
0.084078,0.015711
0.066208,0.227102
0.079778,0.032109
0.088588,0.007621
0.108959,0.607908
0.999536,0.999894
0.945186,0.917037
0.013315,0.050138
0.999994,0.999754
0.036766,0.253288
0.031872,0.225911
0.091499,0.079032
0.044761,0.159446
0.402016,0.075611
0.013315,0.050138
0.088588,0.007621
0.044932,0.484422
0.057413,0.048561
0.018846,0.033171
0.464874,0.984731
0.047919,0.217400
0.084078,0.015711
0.073367,0.013547
0.084078,0.015711
0.057413,0.048561
0.084078,0.015711
0.718543,0.019086
0.079778,0.032109
0.999940,0.005834
0.018846,0.033171
0.137569,0.031924
0.191672,0.040731
0.252336,0.026857
0.018846,0.033171
0.036766,0.253288
0.095712,0.095390
0.079778,0.032109
0.065961,0.056000
0.014619,0.387099
1.000000,0.999973
0.084078,0.015711
0.057413,0.048561
0.215636,0.047031
0.069573,0.027750
0.021081,0.007880
0.097475,0.080289
0.304932,0.007371
0.216092,0.279155
0.069216,0.139588
0.116688,0.289447
0.008765,0.714205
0.042572,0.824626
0.065961,0.056000
0.088588,0.007621
0.057859,0.065824
0.088588,0.007621
0.057413,0.048561
0.207798,0.239632
0.366384,0.944563
0.992668,0.211781
0.084078,0.015711
0.079778,0.032109
0.084078,0.015711
0.054395,0.095906
0.252845,0.178014
0.054395,0.095906
0.088588,0.007621
0.066848,0.152944
0.226903,0.031740
0.044761,0.159446
0.057521,0.102004
0.148944,0.150596
0.036766,0.253288
0.217029,0.063786
0.115198,0.116015
0.013315,0.050138
0.010873,0.086248
0.172785,0.746925
0.999751,1.000000
0.999978,0.999963
0.095712,0.095390
0.088588,0.007621
0.018846,0.033171
0.073367,0.013547
0.202989,0.175138
0.735510,0.918105
0.069573,0.027750
0.215636,0.047031
0.115966,0.048876
0.044761,0.159446
0.073367,0.013547
0.069573,0.027750
0.079778,0.032109
0.202729,0.126848
0.251404,0.148126
0.013914,0.273266
0.088588,0.007621
0.069702,0.059729
0.032318,0.022493
0.015405,0.057804
0.036766,0.253288
0.059478,0.559333
0.088588,0.007621
0.013315,0.050138
0.079778,0.032109
0.079374,0.158648
0.079778,0.032109
0.075819,0.133038
0.030154,0.377553
0.993143,0.999759
0.049913,0.042065
0.041038,0.072807
0.235930,0.975279
0.085827,0.721381
0.084078,0.015711
0.325750,0.096961
0.054395,0.095906
0.376314,0.061181
0.115966,0.048876
0.065961,0.056000
0.038846,0.140306
0.049913,0.042065
0.049913,0.042065
0.999978,0.999998
0.047270,0.083635
0.038846,0.140306
0.968522,0.046771
0.035830,0.641995
0.060587,0.023968
0.019933,0.016239
0.065961,0.056000
0.021081,0.007880
0.041038,0.072807
0.041038,0.072807
0.060587,0.023968
0.049913,0.042065
0.150558,0.272654
0.684052,0.579604
0.044932,0.484422
0.252336,0.026857
0.088588,0.007621
0.088588,0.007621
0.060587,0.023968
0.060587,0.023968
0.057413,0.048561
0.109301,0.109181
0.910700,0.169121
0.088588,0.007621
0.065961,0.056000
0.065961,0.056000
0.073367,0.013547
0.075294,0.281563
0.038846,0.140306
0.054601,0.344447
0.039518,0.860069
0.079778,0.032109
0.601642,0.049862
0.339618,0.253111
0.428006,0.046998
0.019933,0.016239
0.038846,0.140306
0.566514,0.783178
0.021081,0.007880
0.057413,0.048561
0.024407,0.020131
0.054601,0.344447
0.172056,0.019740
0.047919,0.217400
0.088588,0.007621
0.820078,0.965101
0.621874,0.418801
0.252306,0.377853
0.054395,0.095906
0.000020,0.999809
0.041038,0.072807
0.085186,0.046331
0.980288,0.999229
0.084078,0.015711
0.054395,0.095906
0.325084,0.123394
0.079778,0.032109
0.073367,0.013547
0.059478,0.559333
0.088588,0.007621
0.038846,0.140306
0.088588,0.007621
0.069573,0.027750
0.054498,0.190996
0.060587,0.023968
0.079778,0.032109
0.038846,0.140306
0.057413,0.048561
0.065961,0.056000
0.088588,0.007621
0.620520,0.931073
0.007664,0.126803
0.093874,0.714074
0.086308,0.128821
0.307625,0.050157
0.530010,0.015188
0.084078,0.015711
0.088588,0.007621
0.091226,0.525396
0.021081,0.007880
1.000000,1.000000
0.330093,0.917340
0.240132,0.101368
0.056465,0.854466
0.910299,0.011300
0.047270,0.083635
0.084078,0.015711
0.060587,0.023968
0.124619,0.044199
0.047270,0.083635
0.134901,0.147270
0.080862,0.135027
0.217029,0.063786
0.088588,0.007621
0.045376,0.366030
0.587006,0.822713
0.049913,0.042065
0.079778,0.032109
0.019933,0.016239
0.038846,0.140306
0.957837,0.237794
0.017239,0.014003
0.079778,0.032109
0.069573,0.027750
0.088588,0.007621
0.010873,0.086248
0.088588,0.007621
0.057413,0.048561
0.055136,0.244071
0.177897,0.543699
0.047270,0.083635
0.049913,0.042065
0.226903,0.031740
0.115221,0.118038
0.084078,0.015711
0.038846,0.140306
0.018846,0.033171
0.079778,0.032109
0.123072,0.730464
0.426024,0.985968
0.073367,0.013547
0.036766,0.253288
0.030154,0.377553
0.057413,0.048561
0.096365,0.039651
0.233197,0.268096
0.057413,0.048561
0.047270,0.083635
0.060587,0.023968
0.044761,0.159446
0.079374,0.158648
0.628799,0.058575
