0.568080,0.236726
0.364178,0.276531
0.360992,0.169117
0.439939,0.290671
0.446654,0.518644
0.366533,0.328500
0.364552,0.214223
0.350335,0.384374
0.364178,0.276531
0.479581,0.684302
0.824086,0.697527
0.400716,0.461833
0.364178,0.276531
0.367104,0.387888
0.360619,0.222013
0.439541,0.364890
0.018503,0.764430
0.360247,0.285764
0.360992,0.169117
0.367751,0.338611
0.360433,0.252559
0.367751,0.338611
0.360433,0.252559
0.470201,0.387247
0.583126,0.499563
0.441860,0.343465
0.269310,0.220839
0.360992,0.169117
0.516005,0.241978
0.418917,0.235853
0.366458,0.439570
0.360247,0.285764
0.422079,0.406989
0.274698,0.427013
0.400716,0.461833
0.622461,0.355557
0.985161,0.963560
0.269008,0.769620
0.368127,0.267486
0.411010,0.184432
0.367939,0.301861
0.360619,0.222013
0.367751,0.338611
0.368127,0.267486
0.368127,0.267486
0.367751,0.338611
0.382853,0.256501
0.364178,0.276531
0.364552,0.214223
0.268992,0.284376
0.489665,0.475692
0.367563,0.377416
0.360433,0.252559
0.364178,0.276531
0.364552,0.214223
0.366645,0.398464
0.368127,0.267486
0.360992,0.169117
0.400048,0.515077
0.787733,0.910012
0.705430,0.679215
0.272351,0.275171
0.923116,0.897755
0.367376,0.417859
0.363617,0.388209
0.371255,0.338307
0.367563,0.377416
0.469620,0.330005
0.272351,0.275171
0.360992,0.169117
0.366270,0.481522
0.364178,0.276531
0.275737,0.266153
0.327348,0.589068
0.346655,0.355649
0.364552,0.214223
0.360806,0.194202
0.364552,0.214223
0.364178,0.276531
0.364552,0.214223
0.568080,0.236726
0.368127,0.267486
0.944409,0.176912
0.275737,0.266153
0.382853,0.256501
0.463059,0.253847
0.467292,0.245292
0.275737,0.266153
0.367376,0.417859
0.382471,0.326005
0.368127,0.267486
0.367939,0.301861
0.277543,0.468432
0.969235,0.953137
0.364552,0.214223
0.364178,0.276531
0.467091,0.277896
0.364365,0.244033
0.269628,0.168162
0.399428,0.288211
0.463661,0.170076
0.416084,0.406428
0.378461,0.336121
0.399800,0.409574
0.198880,0.578946
0.340497,0.677005
0.367939,0.301861
0.360992,0.169117
0.304767,0.302456
0.360992,0.169117
0.364178,0.276531
0.404528,0.419876
0.422107,0.664739
0.795950,0.485068
0.364552,0.214223
0.368127,0.267486
0.364552,0.214223
0.367751,0.338611
0.416280,0.366395
0.367751,0.338611
0.360992,0.169117
0.350519,0.345250
0.397797,0.245815
0.367563,0.377416
0.363534,0.321161
0.389686,0.392831
0.367376,0.417859
0.401492,0.303895
0.382005,0.335819
0.272351,0.275171
0.272191,0.310115
0.406968,0.539571
0.739894,0.995686
0.936304,0.968769
0.382471,0.326005
0.360992,0.169117
0.275737,0.266153
0.360806,0.194202
0.410190,0.390409
0.585072,0.695486
0.364365,0.244033
0.467091,0.277896
0.367208,0.285211
0.367563,0.377416
0.360806,0.194202
0.364365,0.244033
0.368127,0.267486
0.466166,0.358432
0.388538,0.329969
0.196693,0.422695
0.360992,0.169117
0.363721,0.285487
0.241170,0.176580
0.275575,0.300427
0.367376,0.417859
0.373827,0.543046
0.360992,0.169117
0.272351,0.275171
0.368127,0.267486
0.382281,0.364161
0.368127,0.267486
0.371066,0.377098
0.367188,0.459438
0.791850,0.955873
0.360433,0.252559
0.360247,0.285764
0.278265,0.748346
0.404225,0.576455
0.364552,0.214223
0.425734,0.287347
0.367751,0.338611
0.438065,0.280873
0.367208,0.285211
0.367939,0.301861
0.363804,0.348916
0.360433,0.252559
0.360433,0.252559
0.854772,0.962729
0.363991,0.311574
0.363804,0.348916
0.738028,0.261024
0.325836,0.530536
0.360619,0.222013
0.272672,0.213078
0.367939,0.301861
0.269628,0.168162
0.360247,0.285764
0.360247,0.285764
0.360619,0.222013
0.360433,0.252559
0.422079,0.406989
0.572030,0.534537
0.366270,0.481522
0.467292,0.245292
0.360992,0.169117
0.360992,0.169117
0.360619,0.222013
0.360619,0.222013
0.364178,0.276531
0.386307,0.353650
0.655430,0.386883
0.360992,0.169117
0.367939,0.301861
0.367939,0.301861
0.360806,0.194202
0.385924,0.434108
0.363804,0.348916
0.366458,0.439570
0.237425,0.619371
0.368127,0.267486
0.546081,0.258405
0.500736,0.381735
0.515279,0.281288
0.272672,0.213078
0.363804,0.348916
0.564482,0.595007
0.269628,0.168162
0.364178,0.276531
0.272280,0.220606
0.366458,0.439570
0.414743,0.232480
0.346655,0.355649
0.360992,0.169117
0.503072,0.742045
0.568771,0.452967
0.386226,0.380748
0.367751,0.338611
0.003472,0.945243
0.360247,0.285764
0.347204,0.249517
0.618497,0.875017
0.364552,0.214223
0.367751,0.338611
0.420421,0.355856
0.368127,0.267486
0.360806,0.194202
0.373827,0.543046
0.360992,0.169117
0.363804,0.348916
0.360992,0.169117
0.364365,0.244033
0.367104,0.387888
0.360619,0.222013
0.368127,0.267486
0.363804,0.348916
0.364178,0.276531
0.367939,0.301861
0.360992,0.169117
0.520060,0.705339
0.268834,0.319973
0.433151,0.646747
0.330252,0.288492
0.470604,0.310706
0.515682,0.218230
0.364552,0.214223
0.360992,0.169117
0.420969,0.527547
0.269628,0.168162
0.982004,0.994076
0.468904,0.666174
0.443936,0.316729
0.376785,0.663324
0.668715,0.202995
0.363991,0.311574
0.364552,0.214223
0.360619,0.222013
0.330610,0.224324
0.363991,0.311574
0.385439,0.320538
0.399234,0.324071
0.401492,0.303895
0.360992,0.169117
0.350151,0.425054
0.537766,0.652622
0.360433,0.252559
0.368127,0.267486
0.272672,0.213078
0.363804,0.348916
0.723122,0.420390
0.269469,0.193138
0.368127,0.267486
0.364365,0.244033
0.360992,0.169117
0.272191,0.310115
0.360992,0.169117
0.364178,0.276531
0.350335,0.384374
0.437071,0.476188
0.363991,0.311574
0.360433,0.252559
0.397797,0.245815
0.418093,0.362577
0.364552,0.214223
0.363804,0.348916
0.275737,0.266153
0.368127,0.267486
0.285549,0.412657
0.519527,0.758196
0.360806,0.194202
0.367376,0.417859
0.367188,0.459438
0.364178,0.276531
0.367667,0.276261
0.408438,0.450165
0.364178,0.276531
0.363991,0.311574
0.360619,0.222013
0.367563,0.377416
0.382281,0.364161
0.567683,0.303056
